age,workclass,final_pop_weight,education,marital_status,occupation,race,sex,capital_gain,work_hours_per_week,native_country,income
39.0,Local-gov,166497,Highschool,Divorced,Handlers-cleaners,White,Male,0.0,40,United-States,0.0
30.0,Private,247156,Highschool,Never-married,Transport-moving,Black,Male,0.0,90,United-States,1.0
,Self-emp-not-inc,204052,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
,Self-emp-not-inc,122246,Masters,Divorced,Prof-specialty,White,Female,14312.470266961587,32,United-States,1.0
21.0,Private,180339,College,Never-married,Adm-clerical,White,Female,109640.28125655324,45,United-States,1.0
,Private,193882,Highschool,Married-civ-spouse,Exec-managerial,White,Male,9089.432036961049,40,United-States,0.0
19.0,Private,112269,College,Never-married,Other-service,White,Female,0.0,40,United-States,1.0
26.0,Federal-gov,171928,Doctorate,Never-married,Craft-repair,White,Male,0.0,50,Japan,1.0
,Federal-gov,179638,Masters,Divorced,Exec-managerial,White,Male,0.0,40,United-States,0.0
46.0,Self-emp-inc,125892,Masters,Married-civ-spouse,Sales,White,Male,0.0,50,United-States,0.0
17.0,Private,721712,primary school,Never-married,Other-service,White,Male,0.0,15,United-States,1.0
56.0,Private,197369,primary school,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
47.0,Private,334679,Masters,Separated,Machine-op-inspct,Asian-Pac-Islander,Female,0.0,42,India,1.0
23.0,Private,235853,Highschool,Married-civ-spouse,Sales,White,Male,0.0,45,United-States,1.0
51.0,Self-emp-not-inc,353281,Highschool,Separated,Other-service,White,Female,7445.546126487381,20,United-States,1.0
19.0,Private,203061,College,Never-married,Tech-support,White,Female,0.0,25,United-States,1.0
33.0,Self-emp-not-inc,62932,Highschool,Married-civ-spouse,Craft-repair,White,Male,25114.80308996862,40,United-States,1.0
,Private,118551,Highschool,Divorced,Other-service,White,Female,0.0,80,United-States,1.0
52.0,Private,99184,Highschool,Divorced,Transport-moving,White,Male,14036.841742000526,40,United-States,1.0
,Private,189674,College,Separated,Other-service,Black,Female,0.0,40,United-States,1.0
34.0,Private,226883,Highschool,Divorced,Craft-repair,White,Male,0.0,40,United-States,1.0
26.0,,109564,Highschool,Never-married,?,White,Female,0.0,-1,United-States,1.0
26.0,Self-emp-inc,66872,primary school,Married-civ-spouse,Sales,Other,Male,40169.0775096579,98,Dominican-Republic,1.0
35.0,Local-gov,268292,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
58.0,Federal-gov,139290,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,24070.1050728032,40,United-States,0.0
32.0,Private,206541,primary school,Divorced,Craft-repair,White,Male,0.0,50,United-States,1.0
23.0,Private,203139,College,Never-married,Other-service,White,Female,0.0,40,United-States,1.0
28.0,Self-emp-not-inc,294398,College,Never-married,Machine-op-inspct,Black,Male,14355.393408903585,40,United-States,1.0
20.0,Private,386864,primary school,Never-married,Other-service,White,Male,0.0,35,Mexico,1.0
17.0,Private,369909,primary school,Never-married,Other-service,White,Male,0.0,20,United-States,1.0
26.0,Private,176008,Highschool,Divorced,Adm-clerical,White,Female,59258.97382845882,40,United-States,1.0
45.0,Self-emp-not-inc,174426,College,Never-married,Prof-specialty,White,Male,0.0,35,United-States,1.0
54.0,Private,292673,primary school,Married-civ-spouse,Other-service,White,Male,0.0,35,Mexico,1.0
51.0,Local-gov,134808,Highschool,Widowed,Other-service,White,Female,0.0,40,United-States,1.0
58.0,Self-emp-not-inc,95763,College,Married-civ-spouse,Farming-fishing,White,Male,0.0,60,United-States,1.0
21.0,Private,222490,Doctorate,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
44.0,Private,29115,College,Never-married,Other-service,White,Female,0.0,40,United-States,1.0
26.0,Private,66638,Bachelors,Never-married,Exec-managerial,White,Female,0.0,50,United-States,1.0
39.0,Private,53926,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,-1,United-States,1.0
19.0,,43739,Highschool,Never-married,?,White,Male,0.0,40,United-States,1.0
37.0,Private,104359,College,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,40,United-States,1.0
49.0,Private,124604,Highschool,Divorced,Adm-clerical,White,Male,0.0,32,United-States,1.0
45.0,Private,114797,Highschool,Separated,Machine-op-inspct,Black,Female,0.0,40,United-States,1.0
60.0,Federal-gov,67320,Highschool,Never-married,Adm-clerical,Black,Female,32109.24929596132,40,United-States,1.0
28.0,Federal-gov,53147,Bachelors,Never-married,Exec-managerial,Black,Male,26346.488932970853,40,United-States,1.0
23.0,Private,13769,College,Married-civ-spouse,Machine-op-inspct,Amer-Indian-Eskimo,Male,0.0,30,United-States,1.0
44.0,Private,202872,Bachelors,Never-married,Prof-specialty,White,Female,0.0,45,United-States,1.0
19.0,State-gov,149528,College,Never-married,Farming-fishing,White,Male,45791.37215551054,12,United-States,1.0
37.0,Private,132879,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
41.0,Self-emp-not-inc,112362,Highschool,Married-civ-spouse,Farming-fishing,White,Male,0.0,38,United-States,1.0
44.0,Private,131650,doc,Married-civ-spouse,Exec-managerial,White,Male,0.0,54,United-States,0.0
30.0,Private,154568,Bachelors,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0.0,36,Vietnam,0.0
23.0,Private,132300,Bachelors,Never-married,Sales,White,Female,0.0,40,United-States,1.0
57.0,Self-emp-not-inc,135134,Masters,Never-married,Farming-fishing,White,Male,0.0,20,United-States,1.0
32.0,Local-gov,113838,College,Married-civ-spouse,Armed-Forces,White,Male,24748.58788186428,-1,United-States,1.0
76.0,Federal-gov,25319,Masters,Widowed,Prof-specialty,White,Female,0.0,15,United-States,1.0
57.0,Local-gov,190561,Highschool,Divorced,Handlers-cleaners,Black,Female,0.0,80,United-States,1.0
58.0,,150031,College,Never-married,?,White,Female,0.0,40,United-States,1.0
50.0,Private,211116,primary school,Married-civ-spouse,Other-service,Black,Male,144151.5178657252,40,United-States,1.0
38.0,Private,226311,Highschool,Separated,Other-service,White,Female,0.0,25,United-States,1.0
59.0,Self-emp-not-inc,64102,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,20,United-States,1.0
23.0,Private,234663,Highschool,Never-married,Transport-moving,White,Male,0.0,40,United-States,1.0
23.0,Private,615367,Bachelors,Never-married,Sales,White,Female,0.0,40,United-States,1.0
23.0,Private,163090,doc,Never-married,Sales,White,Male,51559.54810084536,20,United-States,1.0
44.0,Private,192225,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,48582.64365008369,40,United-States,0.0
30.0,Private,370183,Highschool,Married-civ-spouse,Tech-support,White,Male,0.0,40,United-States,1.0
28.0,Private,242482,Highschool,Married-civ-spouse,Sales,White,Male,131309.38945810698,40,United-States,1.0
46.0,Private,169953,College,Divorced,Exec-managerial,White,Female,78959.67943533535,40,United-States,1.0
34.0,Local-gov,144182,primary school,Never-married,Adm-clerical,Black,Female,0.0,25,United-States,1.0
26.0,Private,203777,College,Never-married,Sales,Black,Female,14467.962893138,37,United-States,1.0
,Private,210991,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
28.0,Private,472580,College,Never-married,Sales,Black,Male,0.0,40,United-States,1.0
33.0,State-gov,200289,Masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0.0,19,India,1.0
30.0,Private,110622,Bachelors,Divorced,Exec-managerial,Asian-Pac-Islander,Female,0.0,40,China,1.0
59.0,State-gov,139616,Masters,Married-civ-spouse,Exec-managerial,White,Male,61549.42638327812,50,United-States,0.0
26.0,Private,39212,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,135449.11332599667,45,United-States,1.0
28.0,Private,51961,College,Never-married,Tech-support,Black,Male,0.0,24,United-States,1.0
48.0,Self-emp-not-inc,117849,College,Never-married,Other-service,White,Male,0.0,40,United-States,1.0
20.0,Private,151790,College,Never-married,Adm-clerical,White,Female,0.0,30,United-States,1.0
49.0,Private,168211,Highschool,Married-civ-spouse,Armed-Forces,White,Male,0.0,40,United-States,0.0
37.0,State-gov,117651,Bachelors,Never-married,Prof-specialty,White,Male,0.0,40,United-States,1.0
18.0,Private,157131,primary school,Never-married,Sales,White,Female,0.0,8,United-States,1.0
61.0,Private,225970,Highschool,Married-civ-spouse,Tech-support,White,Male,0.0,40,United-States,0.0
26.0,Private,177951,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,48,United-States,1.0
66.0,Private,134130,Bachelors,Widowed,Other-service,White,Male,0.0,12,United-States,1.0
27.0,Local-gov,199172,Highschool,Married-civ-spouse,Armed-Forces,White,Female,50338.70128894981,40,United-States,1.0
66.0,Self-emp-not-inc,262552,College,Married-civ-spouse,Farming-fishing,White,Male,0.0,7,United-States,1.0
28.0,Private,66434,primary school,Never-married,Other-service,White,Female,0.0,15,United-States,1.0
26.0,Private,77661,Bachelors,Never-married,Prof-specialty,White,Female,0.0,40,United-States,1.0
25.0,,230856,Highschool,Never-married,?,Black,Female,0.0,40,United-States,1.0
46.0,Private,192835,College,Married-civ-spouse,Transport-moving,White,Male,0.0,48,United-States,1.0
62.0,,181014,Bachelors,Married-civ-spouse,?,White,Male,16674.303994057893,40,United-States,1.0
26.0,Self-emp-not-inc,37918,Highschool,Never-married,Farming-fishing,White,Male,0.0,60,United-States,1.0
40.0,Private,111020,Highschool,Separated,Machine-op-inspct,White,Female,0.0,40,United-States,1.0
31.0,Private,244665,College,Never-married,Exec-managerial,White,Male,0.0,45,Honduras,1.0
52.0,Private,312477,Highschool,Widowed,Transport-moving,White,Male,0.0,40,United-States,1.0
61.0,Self-emp-not-inc,243493,Highschool,Married-civ-spouse,Other-service,Black,Male,76211.14814236476,12,United-States,1.0
39.0,State-gov,152023,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
,Private,170850,Bachelors,Married-civ-spouse,Tech-support,White,Male,0.0,48,United-States,1.0
33.0,Private,137088,Bachelors,Married-civ-spouse,Machine-op-inspct,Other,Male,0.0,40,Ecuador,1.0
17.0,Private,340557,primary school,Never-married,Other-service,White,Male,0.0,25,United-States,1.0
26.0,Private,298225,Highschool,Married-civ-spouse,Adm-clerical,White,Male,0.0,45,United-States,1.0
25.0,Private,114150,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,40,United-States,1.0
39.0,Self-emp-not-inc,194668,Highschool,Married-civ-spouse,Exec-managerial,White,Male,29370.320900337112,16,United-States,1.0
46.0,Federal-gov,330901,College,Married-civ-spouse,Exec-managerial,Black,Male,0.0,40,United-States,1.0
27.0,Private,80165,College,Separated,Adm-clerical,White,Female,37053.37254634644,70,United-States,1.0
29.0,Self-emp-not-inc,85572,primary school,Married-civ-spouse,Other-service,White,Female,0.0,5,United-States,1.0
40.0,Private,116632,Bachelors,Never-married,Sales,White,Male,75673.1697571753,40,United-States,1.0
24.0,Private,139989,Bachelors,Never-married,Sales,Black,Male,0.0,40,United-States,1.0
56.0,Private,75785,Highschool,Married-civ-spouse,Exec-managerial,White,Male,40976.63556449876,40,United-States,0.0
25.0,Private,248612,doc,Never-married,Craft-repair,White,Male,9693.643381146345,30,United-States,1.0
36.0,Private,28572,College,Married-civ-spouse,Craft-repair,White,Male,0.0,50,United-States,1.0
26.0,Self-emp-not-inc,31143,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,45,United-States,1.0
37.0,Private,216924,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,44,United-States,0.0
36.0,Private,549174,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
23.0,Self-emp-not-inc,111296,primary school,Never-married,Craft-repair,White,Male,0.0,50,Mexico,1.0
25.0,Private,208881,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,1.0
36.0,State-gov,243666,Highschool,Divorced,Adm-clerical,Black,Female,0.0,40,United-States,1.0
37.0,Self-emp-not-inc,327164,College,Married-civ-spouse,Craft-repair,White,Male,0.0,70,?,1.0
35.0,Private,257416,Doctorate,Never-married,Craft-repair,Black,Male,0.0,40,United-States,1.0
33.0,Private,215288,primary school,Never-married,Handlers-cleaners,Black,Male,0.0,40,United-States,1.0
31.0,Private,58582,College,Never-married,Craft-repair,White,Male,0.0,46,United-States,1.0
49.0,Private,199378,College,Married-civ-spouse,Prof-specialty,White,Male,0.0,22,United-States,1.0
34.0,Self-emp-not-inc,114185,Bachelors,Divorced,Transport-moving,White,Male,0.0,-1,?,1.0
40.0,Private,137421,Highschool,Married-civ-spouse,Transport-moving,Asian-Pac-Islander,Male,1434.7980304860644,60,Trinadad&Tobago,1.0
27.0,Private,216481,College,Widowed,Adm-clerical,White,Female,0.0,40,United-States,1.0
50.0,Self-emp-not-inc,196504,primary school,Married-civ-spouse,Prof-specialty,White,Male,0.0,23,United-States,1.0
38.0,Private,357870,primary school,Never-married,Machine-op-inspct,Black,Female,0.0,50,United-States,1.0
,State-gov,256335,Bachelors,Divorced,Exec-managerial,Black,Male,76902.40549391048,40,United-States,1.0
49.0,Self-emp-not-inc,168191,primary school,Married-civ-spouse,Other-service,White,Male,0.0,70,Italy,1.0
40.0,Private,215596,Bachelors,Separated,Other-service,Other,Male,0.0,40,Mexico,1.0
42.0,Private,184682,Doctorate,Divorced,Tech-support,White,Female,3636.8744322276975,30,United-States,1.0
51.0,Private,171914,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,33035.76736741233,50,United-States,0.0
27.0,Private,288229,Bachelors,Never-married,Adm-clerical,Asian-Pac-Islander,Female,127203.22712514392,50,Laos,1.0
30.0,State-gov,144064,Highschool,Married-civ-spouse,Armed-Forces,White,Male,191182.73924970796,40,United-States,0.0
70.0,,54849,primary school,Married-civ-spouse,?,White,Male,0.0,20,United-States,0.0
40.0,Private,141583,primary school,Never-married,Other-service,Black,Female,0.0,40,United-States,1.0
43.0,Self-emp-not-inc,180985,Bachelors,Separated,Craft-repair,White,Male,27848.518383773884,35,United-States,1.0
24.0,Private,148709,Highschool,Never-married,Other-service,White,Female,80269.24902970492,40,United-States,1.0
22.0,,174626,primary school,Never-married,?,White,Male,0.0,40,United-States,1.0
38.0,Private,184801,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,60,United-States,0.0
52.0,Private,89054,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
32.0,Private,147284,Doctorate,Married-civ-spouse,Sales,White,Male,0.0,50,United-States,0.0
,Private,169973,Doctorate,Separated,Armed-Forces,White,Female,80468.72098264573,40,United-States,1.0
21.0,Private,222993,Highschool,Never-married,Machine-op-inspct,White,Male,4875.337328763239,40,United-States,1.0
27.0,Private,41099,College,Never-married,Sales,White,Male,0.0,50,United-States,1.0
31.0,Private,33117,Highschool,Divorced,Exec-managerial,White,Male,0.0,50,United-States,1.0
29.0,Private,162551,Masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,0.0,40,Hong,0.0
61.0,,42938,Bachelors,Never-married,?,White,Male,0.0,7,United-States,0.0
46.0,Private,389843,Bachelors,Married-civ-spouse,Sales,White,Male,3762.323089523054,50,Germany,0.0
37.0,Private,138940,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
56.0,Federal-gov,141877,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,0.0,40,United-States,0.0
37.0,Private,172722,College,Married-civ-spouse,Craft-repair,White,Male,19914.291564431427,40,United-States,1.0
26.0,Self-emp-not-inc,118523,Highschool,Married-civ-spouse,Adm-clerical,White,Male,0.0,40,United-States,1.0
31.0,Private,227886,College,Never-married,Adm-clerical,Black,Female,7279.265612911668,35,United-States,1.0
,Private,80743,Highschool,Married-civ-spouse,Other-service,Asian-Pac-Islander,Female,0.0,40,South,1.0
52.0,Private,199688,primary school,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,45,United-States,1.0
40.0,Private,225823,College,Divorced,Craft-repair,White,Male,0.0,60,United-States,1.0
21.0,Private,176486,Highschool,Separated,Exec-managerial,White,Female,146087.414682597,60,United-States,1.0
63.0,Private,175777,primary school,Separated,Machine-op-inspct,Black,Male,0.0,40,United-States,1.0
30.0,Private,295010,Highschool,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
30.0,Private,437825,Bachelors,Married-civ-spouse,Sales,White,Male,754.2847626377485,20,Peru,1.0
50.0,Private,270194,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,60,United-States,1.0
41.0,Private,242089,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,45,United-States,1.0
39.0,Self-emp-inc,117555,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,60,United-States,0.0
23.0,Private,146499,Highschool,Separated,Machine-op-inspct,White,Female,0.0,48,United-States,1.0
17.0,,216595,primary school,Never-married,?,Black,Female,20330.068981162083,20,United-States,1.0
26.0,Private,373553,College,Married-civ-spouse,Adm-clerical,White,Female,0.0,42,United-States,1.0
23.0,Private,60331,College,Divorced,Exec-managerial,White,Male,0.0,50,United-States,1.0
21.0,State-gov,96483,College,Never-married,Adm-clerical,Asian-Pac-Islander,Female,13361.51557520051,12,United-States,1.0
,Private,211154,Highschool,Married-civ-spouse,Transport-moving,White,Male,691.5591615103414,55,United-States,1.0
37.0,Local-gov,247750,Doctorate,Married-civ-spouse,Armed-Forces,Black,Male,73412.30662052166,40,United-States,1.0
38.0,Private,197113,College,Divorced,Adm-clerical,Black,Female,0.0,20,United-States,1.0
20.0,Private,293297,College,Never-married,Other-service,White,Male,0.0,-1,United-States,1.0
